finalResult,codeModule,moduleSession,Q1-ExternalQuiz,Q1-DataPlus,Q1-DualPlus,Q1-Folder,Q1-Forumng,Q1-Glossary,Q1-HomePage,Q1-HtmlActivity,Q1-OuCollaborate,Q1-OuContent,Q1-OuElluminate,Q1-OuWiki,Q1-PageClicks,Q1-Questionnaire,Q1-Quiz,Q1-RepeatActivity,Q1-Resource,Q1-SharedSubPage,Q1-SubPage,Q1-Url,Q2-ExternalQuiz,Q2-DataPlus,Q2-DualPlus,Q2-Folder,Q2-Forumng,Q2-Glossary,Q2-HomePage,Q2-HtmlActivity,Q2-OuCollaborate,Q2-OuContent,Q2-OuElluminate,Q2-OuWiki,Q2-PageClicks,Q2-Questionnaire,Q2-Quiz,Q2-RepeatActivity,Q2-Resource,Q2-SharedSubPage,Q2-SubPage,Q2-Url,Q3-ExternalQuiz,Q3-DataPlus,Q3-DualPlus,Q3-Folder,Q3-Forumng,Q3-Glossary,Q3-HomePage,Q3-HtmlActivity,Q3-OuCollaborate,Q3-OuContent,Q3-OuElluminate,Q3-OuWiki,Q3-PageClicks,Q3-Questionnaire,Q3-Quiz,Q3-RepeatActivity,Q3-Resource,Q3-SharedSubPage,Q3-SubPage,Q3-Url,Q4-ExternalQuiz,Q4-DataPlus,Q4-DualPlus,Q4-Folder,Q4-Forumng,Q4-Glossary,Q4-HomePage,Q4-HtmlActivity,Q4-OuCollaborate,Q4-OuContent,Q4-OuElluminate,Q4-OuWiki,Q4-PageClicks,Q4-Questionnaire,Q4-Quiz,Q4-RepeatActivity,Q4-Resource,Q4-SharedSubPage,Q4-SubPage,Q4-Url
Pass,1,0,0,0,0,0,40,0,78,0,1,204,0,0,0,0,38,0,10,0,34,1,0,0,0,0,15,0,52,0,4,745,0,0,0,3,34,0,4,0,0,0,0,0,0,0,56,1,63,0,10,362,0,0,0,10,61,0,16,0,18,0,0,0,0,0,37,0,43,0,4,136,0,0,0,0,93,0,17,0,10,0
Fail,5,1,0,0,0,0,31,0,78,0,0,213,0,2,1,0,91,0,8,0,60,3,0,0,0,0,2,0,73,0,0,205,0,0,0,0,156,0,11,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,1,0,0,0,0,94,0,130,0,0,3,0,0,0,0,33,0,22,0,41,10,0,0,0,0,70,0,74,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,84,0,77,0,0,5,0,0,0,0,35,0,9,0,26,3,0,0,0,0,37,0,17,0,0,0,0,0,0,0,0,0,1,0,4,0
Fail,1,0,0,0,0,0,34,0,22,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,1,0,0,0,0,574,0,368,0,0,532,11,32,6,15,256,0,23,0,237,16,0,1,0,0,159,0,195,0,0,683,0,12,5,0,311,0,21,0,0,0,45,0,0,0,137,0,215,0,0,592,66,0,6,38,419,0,9,0,104,22,0,0,0,0,50,0,60,0,0,130,34,0,2,0,7,0,4,0,17,0
Pass,1,0,0,0,0,0,0,0,24,0,0,57,0,0,0,0,0,0,6,0,19,1,0,0,0,0,0,0,34,0,0,66,0,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,70,0,0,0,0,0,0,0,0,0,0
Pass,1,1,0,0,0,0,39,0,67,0,0,2,0,0,0,0,23,0,33,0,50,16,0,0,0,0,16,0,32,0,0,1,0,0,0,0,2,0,25,0,0,0,0,0,0,0,22,0,20,0,0,10,0,0,0,0,0,0,12,0,14,9,0,0,0,0,36,0,24,0,0,0,0,0,0,0,0,0,37,0,9,5
Pass,5,0,0,0,0,0,115,0,124,1,11,214,0,12,0,0,160,0,18,0,97,2,0,0,0,0,4,0,28,0,6,53,0,0,0,0,9,0,7,0,0,0,0,0,0,0,23,0,44,0,23,59,0,0,0,0,202,0,9,0,31,5,0,0,0,0,2,0,42,0,15,102,0,0,0,0,603,0,2,0,55,0
Pass,4,0,0,0,0,0,69,0,162,0,6,578,0,0,4,0,109,0,8,0,15,26,0,0,0,0,70,0,117,0,0,414,0,1,0,0,0,0,9,0,0,0,0,0,0,0,2,0,95,0,0,197,0,0,4,0,0,0,15,0,10,6,0,0,0,0,0,0,79,0,0,193,0,8,0,0,27,0,8,0,8,3
Pass,5,1,0,0,0,0,763,0,336,0,0,444,7,5,3,6,904,0,16,0,193,20,0,4,0,0,265,0,187,0,0,600,1,0,0,0,446,0,20,0,0,0,13,0,0,0,327,0,152,0,0,447,0,0,2,13,362,0,5,0,79,15,0,0,0,0,102,0,70,0,0,275,0,0,3,0,66,0,1,0,14,0
Fail,5,1,0,0,0,0,29,0,85,0,0,178,0,2,8,0,0,0,7,0,54,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,5,1,0,0,0,0,62,0,70,0,3,98,3,1,5,3,12,0,10,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,1,0,0,0,0,842,1,175,0,0,0,0,0,0,0,49,0,11,0,29,9,0,0,0,0,176,0,56,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,63,0,53,0,0,13,0,0,0,0,33,0,13,0,9,1,0,0,0,0,30,0,13,0,0,0,0,0,0,0,0,0,21,0,4,0
Pass,4,0,0,0,0,0,262,0,172,0,0,263,0,0,0,0,121,0,1,0,18,34,0,0,0,0,59,0,77,0,0,210,0,10,0,0,2,0,0,0,0,0,0,0,0,0,44,0,87,0,0,118,0,0,0,0,74,0,2,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Fail,6,0,0,0,0,0,8,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,13,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,27,0,0,119,0,0,0,0,2,0,6,0,5,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
Pass,5,1,0,0,0,0,216,0,241,0,2,516,0,0,2,9,1,0,4,0,112,8,0,0,0,0,75,0,160,0,0,417,0,1,0,0,12,0,7,0,0,0,0,0,0,1,40,0,82,0,0,300,0,0,1,0,0,0,3,0,21,7,0,0,0,1,9,0,37,0,0,142,0,0,0,0,539,0,0,0,23,0
Fail,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,2,1,0,0,0,0,26,0,37,0,0,24,0,0,0,0,257,0,9,0,36,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,54,0,6,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,125,0,5,0,23,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,58,0,1,0,5,0
Pass,6,1,0,0,0,0,167,0,35,0,0,14,0,0,0,0,0,0,1,0,3,0,0,0,0,0,51,0,36,0,0,47,0,0,0,0,34,0,0,0,0,0,0,0,0,0,64,0,49,0,0,127,0,0,0,0,55,0,3,0,5,0,0,0,0,0,0,0,10,0,0,16,0,0,0,0,11,0,2,0,2,0
Pass,3,0,0,0,0,0,184,38,152,0,2,30,0,23,0,0,0,0,32,0,153,10,0,0,2,0,52,28,117,0,5,25,0,31,0,0,0,0,15,0,0,0,0,0,2,0,60,0,83,0,1,8,0,0,0,0,0,0,18,0,35,1,0,0,6,0,34,7,77,0,11,28,0,0,0,0,0,0,15,0,72,4
Pass,2,0,0,0,0,0,2036,0,389,0,0,417,0,0,0,0,338,0,8,0,54,9,0,0,0,0,801,0,306,0,0,317,0,0,0,0,128,0,18,0,0,0,0,0,0,0,477,0,112,0,0,167,0,0,1,0,101,0,24,0,38,1,0,0,0,0,328,0,115,0,0,120,0,10,0,0,248,0,8,0,43,0
Fail,5,0,0,0,0,0,55,0,85,2,0,149,0,0,1,0,262,0,14,0,53,13,0,0,0,0,0,0,17,0,0,12,0,0,0,0,206,0,18,0,0,0,0,0,0,0,0,0,19,0,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,39,0,0,83,0,0,0,0,246,0,8,0,27,3
Fail,5,0,0,0,0,0,9,0,15,0,0,55,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,14,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,6,0,2,0
Pass,3,1,0,0,0,0,113,0,156,0,2,112,0,36,0,0,0,0,19,0,41,7,0,0,0,0,36,0,90,0,0,117,0,29,0,0,0,0,10,0,0,0,0,0,0,0,46,0,70,0,0,131,0,0,0,0,0,0,9,0,11,0,0,0,12,0,53,0,41,0,1,0,0,0,0,0,0,0,17,0,47,1
Pass,3,0,0,0,0,0,143,63,90,0,2,40,0,59,0,0,0,0,16,0,79,12,0,0,0,0,61,0,53,0,0,39,0,64,0,0,0,0,14,0,0,0,0,0,0,0,106,0,48,0,0,31,0,0,0,0,0,0,25,0,172,26,0,0,15,0,55,0,35,0,0,5,0,0,0,0,0,0,14,0,85,6
Fail,4,1,0,0,0,0,5,0,43,0,0,91,0,0,0,0,96,0,3,0,1,7,0,0,0,0,0,0,20,0,0,70,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,27,0,0,84,0,0,0,0,25,0,1,0,0,3,0,0,0,0,0,0,10,0,0,37,0,0,0,0,0,0,1,0,0,1
Fail,3,0,0,0,0,0,20,0,54,0,1,112,0,0,0,0,114,0,12,0,31,5,0,0,0,0,13,0,25,0,6,50,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,65,0,0,0,0,0,0,7,0,24,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
Fail,1,1,0,0,0,0,191,0,79,0,0,0,0,0,0,0,25,0,5,0,9,3,0,0,0,0,40,0,32,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,42,0,50,0,0,0,0,0,0,0,46,0,3,0,9,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,5,0,0,0,0,0,13,0,25,0,3,26,0,0,1,0,0,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,3,0,0,0,0,0,52,0,59,0,2,17,0,23,0,0,0,0,23,0,98,8,0,0,0,0,14,0,38,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,47,3,43,0,0,8,0,0,0,0,0,0,2,0,45,7,0,0,1,0,20,0,31,0,11,2,0,0,0,0,0,0,20,0,36,2
Pass,2,0,0,0,0,0,14,0,50,0,6,56,0,0,0,0,125,0,11,0,21,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,42,0,18,0,21,5,0,0,0,0,19,0,44,0,0,69,0,0,2,0,72,0,9,0,28,1
Pass,1,0,0,0,0,0,52,0,19,0,1,8,0,0,0,0,19,0,0,0,6,4,0,0,0,0,37,0,19,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,0,0,18,0,0,0,0,0,0,1,0,6,2,0,0,0,0,61,0,17,0,0,19,0,0,0,0,0,0,3,0,5,4
Pass,1,0,0,0,0,0,36,8,63,0,6,300,0,0,0,0,70,0,31,0,39,13,0,0,0,0,3,4,87,0,16,238,0,0,0,0,31,0,23,0,0,0,0,0,0,0,7,1,57,0,9,250,0,0,0,0,83,0,16,0,14,3,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,10,0,8,0
Pass,5,0,0,0,0,0,90,0,155,1,6,546,0,10,0,3,192,0,9,0,122,14,0,0,0,0,28,0,114,0,0,559,0,0,0,0,104,0,16,0,0,0,21,0,0,0,13,0,131,0,0,544,0,0,3,16,134,0,4,0,65,13,0,0,0,0,7,0,75,0,0,276,0,0,1,0,187,0,1,0,50,2
Fail,3,0,0,0,0,0,179,0,88,0,0,47,0,15,0,0,0,0,31,0,133,12,0,0,0,0,26,0,9,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,6,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,2,0,0,0,0,0,204,0,276,0,0,546,0,0,0,0,380,0,68,0,107,2,0,0,0,0,161,0,208,0,0,436,0,0,0,0,415,0,50,0,0,0,0,0,0,0,178,0,242,0,0,442,0,0,0,0,226,0,45,0,71,0,0,0,0,0,92,0,75,0,0,103,0,0,0,0,12,0,3,0,9,1
Pass,4,0,0,0,0,0,172,0,196,0,2,320,0,0,0,0,289,0,10,0,39,25,0,0,0,0,198,0,57,0,0,139,0,0,0,0,121,0,17,0,0,0,0,0,0,0,168,0,105,0,4,116,0,0,0,0,517,0,9,0,43,4,0,0,0,0,64,0,60,0,1,163,0,0,1,0,654,0,20,0,34,2
Pass,1,1,0,0,0,0,75,0,69,0,0,8,0,0,0,0,16,0,8,0,18,8,0,0,0,0,59,1,53,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,6,0,18,0,0,19,0,0,0,0,25,0,2,0,3,0,0,0,0,0,27,0,39,0,0,0,0,0,0,0,0,0,27,0,34,4
Pass,1,0,0,0,0,0,138,0,84,0,0,0,0,0,0,0,20,0,6,0,16,6,0,0,0,0,72,0,53,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,52,0,47,0,0,18,0,0,0,0,25,0,0,0,3,1,0,0,0,0,23,0,22,0,0,0,0,0,0,0,0,0,23,0,16,0
Fail,3,0,0,0,0,0,212,1,119,0,2,44,0,3,0,0,0,0,32,0,43,5,0,0,0,0,50,0,52,0,0,22,0,2,0,0,0,0,11,0,0,0,0,0,0,0,95,0,44,0,0,18,0,0,0,0,0,0,4,0,7,0,0,0,0,0,80,0,41,0,5,0,0,0,0,0,0,0,4,0,7,1
Fail,6,0,0,0,0,0,145,0,162,0,0,94,0,0,0,0,3,0,68,0,14,0,0,0,0,0,26,1,32,0,0,35,0,0,0,0,21,0,10,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,2,0,0,0,0,0,474,0,260,0,4,536,0,99,0,12,479,0,111,0,179,18,0,0,0,0,139,0,100,0,0,458,0,0,1,0,180,0,32,0,0,0,0,0,0,1,132,0,82,0,0,390,0,0,1,3,341,0,27,0,74,4,5,0,0,1,68,0,56,0,0,312,0,0,2,0,209,0,60,0,46,0
Pass,2,0,0,0,0,0,216,0,137,0,0,454,0,12,1,3,833,0,8,0,127,15,0,0,0,0,50,0,87,0,0,337,0,0,5,0,204,0,19,0,0,0,0,0,0,1,78,0,110,0,0,364,0,0,4,0,275,0,13,0,53,15,0,0,0,2,27,0,75,0,0,168,0,0,2,0,313,0,22,0,37,3
Pass,5,1,0,0,0,0,63,0,94,0,0,299,0,25,0,9,318,0,25,0,77,8,0,0,0,0,0,0,30,0,0,145,0,0,0,0,28,0,5,0,0,0,6,0,0,0,18,0,80,0,0,172,25,0,0,17,455,0,6,0,55,11,0,0,0,0,6,0,23,0,0,66,0,0,0,0,0,0,5,0,6,0
Pass,1,0,0,0,0,0,11,0,86,0,0,0,0,0,0,0,15,0,20,0,26,30,0,0,0,0,22,0,42,0,0,0,0,0,0,0,26,0,16,0,0,0,0,0,0,0,23,0,43,0,0,12,0,0,0,0,13,0,11,0,22,5,0,0,0,0,24,2,18,0,0,0,0,0,0,0,12,0,4,0,15,1
Pass,4,0,0,0,0,0,13,0,102,0,1,356,0,0,0,0,67,0,2,0,19,10,0,0,0,0,0,0,26,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,76,0,0,108,0,0,0,0,65,0,1,0,3,3,0,0,0,0,0,0,17,0,0,33,0,1,0,0,0,0,1,0,0,0
Pass,1,1,0,0,0,0,231,9,254,0,0,2,0,0,0,0,93,0,43,0,41,17,0,0,0,0,16,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,15,5,13,0,0,0,0,0,0,0,24,0,1,0,4,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,2,1
Pass,1,1,0,0,0,0,138,0,128,0,0,2,2,0,0,0,31,0,29,0,74,11,0,0,0,0,14,0,44,0,0,0,0,0,0,0,33,0,5,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,28,0,4,0,8,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,19,0,10,0
Pass,6,0,0,0,0,0,242,1,230,0,0,130,0,0,0,0,15,0,56,0,21,1,0,0,0,0,283,0,212,0,3,345,0,0,0,3,38,0,36,0,0,0,0,0,0,0,161,0,184,0,1,356,0,0,0,4,72,0,26,0,21,0,0,0,0,0,26,0,30,0,0,71,0,0,0,0,20,0,5,0,8,0
Pass,0,0,0,0,0,0,17,0,43,0,0,115,0,0,0,0,0,0,2,0,22,1,0,0,0,0,15,0,32,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,44,0,0,116,0,0,0,0,0,0,5,0,21,2,0,0,0,0,2,0,21,0,0,26,0,0,0,0,0,0,8,0,6,0
Pass,1,0,0,0,0,0,58,0,35,0,0,3,0,0,0,0,20,0,5,0,9,2,0,0,0,0,21,0,26,0,0,7,0,0,0,0,33,0,2,0,0,0,0,0,0,0,17,0,32,0,0,23,0,0,0,0,25,0,9,0,23,2,0,0,0,0,10,0,29,0,0,2,0,0,0,0,0,0,12,0,11,0
Pass,5,0,0,0,0,0,150,0,156,0,0,540,0,13,0,9,214,0,8,0,89,1,0,3,0,0,67,0,152,0,1,553,0,1,6,0,191,0,14,0,0,0,28,0,0,0,181,0,285,0,0,706,0,0,4,22,180,0,13,0,81,21,1,0,0,3,120,0,153,0,0,257,0,2,1,0,201,0,13,0,57,2
Pass,4,0,0,0,0,0,57,0,145,0,2,271,0,0,0,0,216,0,5,0,21,23,0,0,0,0,4,0,53,0,0,179,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,65,0,0,203,0,0,0,0,93,0,7,0,1,5,0,0,0,0,5,0,29,0,0,110,0,1,0,0,0,0,8,0,10,3
Pass,3,0,0,0,0,0,1067,0,306,0,0,41,0,0,0,0,0,0,28,0,160,20,0,0,5,0,349,1,101,0,0,18,0,0,0,0,0,0,29,0,0,0,0,0,5,0,428,0,121,0,0,22,0,0,0,0,0,0,15,0,60,12,0,0,5,0,449,85,147,0,27,7,0,0,0,0,0,0,24,0,114,10
Fail,1,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,1,0,0,0,0,2445,0,477,0,0,0,0,0,0,0,21,0,15,0,61,20,0,0,0,0,2390,0,389,0,0,0,0,0,0,0,54,0,5,0,0,0,0,0,0,0,1423,0,262,0,0,0,0,0,0,0,33,0,1,0,21,9,0,0,0,0,891,0,108,0,0,0,0,0,0,0,0,0,7,0,13,3
Fail,1,0,0,0,0,0,30,0,13,0,1,1,0,0,0,0,0,0,6,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,0,0,0,0,0,994,0,171,0,0,1,0,0,0,0,29,0,16,0,48,18,0,0,0,0,227,1,84,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,135,0,63,0,0,25,0,0,0,0,29,0,2,0,8,6,0,0,0,0,53,0,35,0,0,0,0,0,0,0,0,0,17,0,18,1
Pass,4,0,0,0,0,0,800,0,135,0,0,284,0,0,0,0,649,0,11,0,40,27,0,0,0,0,549,0,48,0,0,122,0,2,0,0,31,0,6,0,0,0,0,0,0,0,131,0,39,0,0,85,0,0,0,0,386,0,1,0,11,4,0,0,0,0,97,0,13,0,0,9,0,0,0,0,0,0,6,0,4,0
Fail,6,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,1,0,0,0,0,826,0,169,0,0,397,1,31,5,9,116,0,27,0,98,12,0,1,0,0,59,0,93,0,0,367,0,5,0,0,65,0,20,0,0,0,32,0,0,0,192,0,141,0,0,476,0,0,10,5,316,0,14,0,118,6,0,0,0,0,38,0,45,0,0,90,0,0,0,0,19,0,1,0,19,0
Pass,3,0,0,0,0,0,115,0,89,0,12,68,0,15,0,0,0,0,10,0,52,3,0,0,2,0,7,0,19,0,0,52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,72,0,38,0,0,30,0,0,0,0,0,0,2,0,2,0,0,0,5,0,19,0,17,0,0,0,0,0,0,0,0,0,2,0,11,3
Pass,0,0,0,0,0,0,319,0,132,0,0,238,0,0,0,0,0,0,0,0,58,28,2,0,0,0,67,0,83,0,0,152,0,0,0,0,0,0,2,0,0,0,7,0,0,0,94,0,75,0,0,190,0,0,0,0,0,0,2,0,28,9,0,0,0,0,258,0,48,0,0,39,0,0,0,0,0,0,7,0,11,0
Fail,1,1,0,0,0,0,416,0,209,0,1,4,0,0,0,0,51,0,22,1,37,18,0,0,0,0,500,0,168,0,0,2,0,0,0,0,29,0,12,0,0,0,0,0,0,0,256,0,129,0,0,15,0,0,0,0,63,0,11,0,30,3,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,1,0,1,0
Pass,1,0,0,0,0,0,154,0,44,0,0,1,0,0,0,0,16,0,3,0,16,7,0,0,0,0,15,1,13,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,13,0,0,0,2,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0
Fail,5,1,0,0,0,0,29,0,12,0,1,25,0,0,8,0,59,0,2,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,0,0,0,0,0,19,0,64,0,0,107,0,0,0,0,141,0,22,0,8,1,0,0,0,0,32,0,42,0,2,205,0,0,0,3,182,0,5,0,0,0,0,0,0,0,21,0,27,0,0,177,0,0,0,4,88,0,2,0,8,1,0,0,0,0,8,0,27,0,0,37,0,0,0,0,0,0,17,0,15,0
Pass,6,0,0,0,0,0,0,0,28,0,0,31,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,8,1,31,0,0,34,0,0,0,0,45,0,6,0,3,0,0,0,0,0,0,0,20,0,0,58,0,0,0,0,36,0,2,0,5,0
Pass,0,0,0,2,0,0,164,0,126,0,11,184,0,0,0,0,0,0,0,0,28,18,0,0,0,0,49,0,81,0,0,372,0,0,0,0,0,0,7,0,0,0,0,0,0,0,78,0,109,0,0,194,0,0,0,0,0,0,1,0,23,19,0,0,0,0,84,0,77,0,0,1,0,0,0,0,0,0,2,0,10,6
Fail,3,0,0,0,0,0,0,0,112,0,0,57,0,0,0,0,0,0,40,0,126,25,0,0,20,0,6,0,44,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37,0,0,5,0,0,0,0,0,0,11,0,56,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,5,0,0,0,0,0,18,0,31,2,0,32,0,0,0,0,0,0,11,0,36,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,51,0,0,0,0,0,0,7,0,31,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,10,0
Fail,1,0,0,0,0,0,5,1,64,0,1,116,0,0,0,0,60,0,128,0,35,1,0,0,0,0,0,6,28,0,2,128,0,0,0,0,43,0,6,0,0,0,0,0,0,0,0,0,27,0,0,276,0,0,0,10,42,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,9,0
Pass,3,1,0,0,0,0,114,0,89,0,2,19,0,26,0,0,0,0,15,0,57,10,0,0,0,0,47,0,38,0,1,12,0,7,0,0,0,0,9,0,0,0,0,0,0,0,33,0,22,0,0,3,0,0,0,0,0,0,13,0,32,1,0,0,8,0,13,0,19,0,1,2,0,0,0,0,0,0,9,0,32,0
Pass,6,1,0,0,0,0,60,0,29,0,0,3,0,0,0,0,0,0,14,0,11,0,0,0,0,0,80,0,40,0,0,87,0,0,0,0,33,0,3,0,0,0,0,0,0,0,21,0,44,0,0,114,0,0,0,0,15,0,6,0,5,0,0,0,0,0,21,0,24,0,0,52,0,0,0,0,41,0,6,0,5,0
Pass,3,1,0,0,0,0,54,0,90,0,13,155,0,15,0,0,0,0,20,0,19,1,0,0,0,0,15,0,55,0,0,125,0,4,0,0,0,0,4,0,0,0,0,0,0,0,54,0,42,0,0,122,0,0,0,0,0,0,1,0,5,0,0,0,3,0,7,0,21,0,8,6,0,0,0,0,0,0,22,0,34,0
Pass,1,0,0,0,0,0,60,2,25,0,0,2,0,0,0,0,12,0,1,0,19,3,0,0,0,0,59,0,14,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,72,0,26,0,0,20,0,0,0,0,37,0,2,0,19,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,9,0,3,0
